LG10	1013081	1015313	NW_009258115.1	2809836	2812149
LG10	1015465	1022065	NW_009258115.1	2817705	2818988
LG10	1166345	1167386	NW_009258115.1	2902320	2903453
LG10	1167545	1168154	NW_009258115.1	2832919	2833670
LG10	1169425	1170728	NW_009258115.1	2829918	2830706
LG10	1253577	1255494	NW_009258115.1	2833878	2835901
LG10	126823	129199	NW_009258115.1	4073953	4076361
LG10	128905	132857	NW_009258115.1	4076513	4080116
LG10	1320452	1324238	NW_009258115.1	2871834	2873382
LG10	1324440	1324826	NW_009258115.1	2877090	2877697
LG10	132910	133948	NW_009258115.1	4080322	4080806
LG10	136156	137959	NW_009258115.1	4084113	4085432
LG10	1368693	1375988	NW_009258115.1	2822426	2829757
LG10	1469425	1472270	NW_009258115.1	5122158	5123496
LG10	1472377	1473881	NW_009258115.1	5127500	5130501
LG10	1474517	1475671	NW_009258115.1	5130608	5131795
LG10	1475716	1479370	NW_009258115.1	5140573	5143914
LG10	1514621	1515646	NW_009258115.1	5202023	5203063
LG10	1514629	1517077	NW_009258115.1	5203164	5204550
LG10	1517199	1518007	NW_009258115.1	5204904	5205870
LG10	1518390	1519632	NW_009258115.1	5206223	5207578
LG10	1570368	1571993	NW_009258115.1	5219962	5221599
LG10	1600396	1605686	NW_009258115.1	5196848	5201565
LG10	1614947	1617286	NW_009258115.1	5356858	5358072
LG10	1614971	1616030	NW_009258115.1	5355638	5356374
LG10	1635736	1637205	NW_009258115.1	5215571	5220013
LG10	172727	176044	NW_009258115.1	3680993	3684318
LG10	1815254	1816455	NW_009258115.1	5318073	5319079
LG10	1874676	1877048	NW_009258115.1	5312249	5314621
LG10	1877321	1877656	NW_009258115.1	5311026	5311884
LG10	1880254	1881588	NW_009258115.1	5303001	5304319
LG10	1924268	1925787	NW_009258115.1	5351002	5352363
LG10	1940531	1944461	NW_009258115.1	5372205	5373601
LG10	1971540	1973299	NW_009258115.1	5484743	5486471
LG10	1972986	1974975	NW_009258115.1	5481819	5483541
LG10	1975223	1979443	NW_009258115.1	5476951	5481462
LG10	1995266	1996869	NW_009258115.1	5047431	5051483
LG10	1999425	2000823	NW_009258115.1	5379157	5380540
LG10	2004386	2005940	NW_009258115.1	5377673	5378874
LG10	2006249	2007427	NW_009258115.1	5376317	5377107
LG10	2035950	2043269	NW_009258115.1	5387245	5394553
LG10	2124186	2125652	NW_009258115.1	5410625	5412240
LG10	2125848	2127873	NW_009258115.1	5407827	5409971
LG10	2127889	2129606	NW_009258115.1	5405949	5407790
LG10	2129710	2130817	NW_009258115.1	5404546	5405768
LG10	2130979	2131434	NW_009258115.1	5403354	5403824
LG10	2132155	2134068	NW_009258115.1	5412827	5414860
LG10	2199474	2201053	NW_009258115.1	5491818	5493473
LG10	2201460	2202740	NW_009258115.1	5495152	5496591
LG10	2203007	2206534	NW_009258115.1	5497246	5501182
LG10	2234133	2235923	NW_009258115.1	5521592	5523475
LG10	2236154	2237770	NW_009258115.1	5519668	5521293
LG10	2285186	2286199	NW_009258115.1	5509834	5510487
LG10	2290540	2291478	NW_009258115.1	5516012	5516932
LG10	2329234	2331072	NW_009258115.1	5544946	5546913
LG10	2331519	2332121	NW_009258115.1	5543941	5544714
LG10	2332211	2333811	NW_009258115.1	5542048	5543652
LG10	2368082	2379796	NW_009258115.1	5601750	5605425
LG10	2368138	2376018	NW_009258115.1	5605686	5613656
LG10	2381687	2382604	NW_009258115.1	5598552	5600014
LG10	2385499	2386248	NW_009258115.1	5570266	5571027
LG10	2386380	2388797	NW_009258115.1	5567704	5570134
LG10	2388828	2390510	NW_009258115.1	5566065	5567542
LG10	2392517	2395419	NW_009258115.1	5559032	5561965
LG10	2395455	2397528	NW_009258115.1	5556917	5558989
