LG9	1255684	1257334	NW_009258117.1	9229423	9230978
LG9	1257585	1259354	NW_009258117.1	9228550	9229281
LG9	1258290	1260257	NW_009258117.1	9226044	9228482
LG9	1260492	1265521	NW_009258117.1	9221701	9225659
LG9	1272474	1274318	NW_009258117.1	9186285	9188297
LG9	1292674	1295658	NW_009258117.1	9142597	9145803
LG9	1295956	1297794	NW_009258117.1	9080310	9081866
LG9	1329670	1331989	NW_009258117.1	9156109	9157389
LG9	1337750	1341689	NW_009258115.1	2877764	2878257
LG9	1339850	1341652	NW_009258115.1	2878774	2880639
LG9	1341845	1343525	NW_009258117.1	9201697	9202391
LG9	1342631	1343509	NW_009258117.1	9202680	9203558
LG9	1365362	1366912	NW_009258117.1	9051492	9053030
LG9	1417579	1420314	NW_009258117.1	8928407	8931391
LG9	1454048	1454830	NW_009258117.1	8946378	8947166
LG9	1455124	1457604	NW_009258117.1	8931573	8934169
LG9	1470366	1470928	NW_009258117.1	8978589	8979157
LG9	1500360	1502285	NW_009258117.1	8802537	8803955
LG9	1502365	1505331	NW_009258117.1	8778825	8779975
LG9	1638345	1638929	NW_009258117.1	9059917	9072245
LG9	1710903	1713668	NW_009258117.1	9233238	9236156
LG9	1716499	1717728	NW_009258117.1	9241936	9243165
LG9	1952544	1953722	NW_009258117.1	9289789	9290976
LG9	1953790	1956270	NW_009258117.1	9291186	9293624
LG9	1957913	1959033	NW_009258117.1	9300882	9301522
LG9	1960987	1964523	NW_009258117.1	9302703	9303983
LG9	2052920	2053404	NW_009258125.1	724854	725185
LG9	2054001	2055104	NW_009258117.1	9355616	9356567
LG9	2077396	2080581	NW_009258117.1	9329622	9333541
LG9	2129170	2131432	NW_009258117.1	9400835	9402475
LG9	2131846	2132334	NW_009258117.1	9390423	9390968
LG9	2132711	2134627	NW_009258117.1	9387315	9389285
LG9	2135004	2136878	NW_009258117.1	9367913	9369198
LG9	2136316	2137836	NW_009258117.1	9369926	9371404
LG9	2268739	2269776	NW_009258117.1	9418409	9419562
LG9	2270100	2273081	NW_009258117.1	9415025	9418126
LG9	233588	234559	NW_009258117.1	8470063	8471191
LG9	233614	235678	NW_009258117.1	8471361	8472045
LG9	2431682	2437666	NW_009258118.1	2752713	2756287
LG9	2442222	2444511	NW_009258119.1	5383945	5385175
LG9	2474609	2475295	NW_009258117.1	9498820	9499519
LG9	2475851	2476561	NW_009258117.1	9494837	9495577
LG9	2492893	2495827	NW_009258118.1	734905	736769
LG9	254242	257463	NW_009258117.1	8300596	8304007
