LG8	100877	101737	NW_009258127.1	308191	308814
LG8	101959	102666	NW_009258127.1	306344	307445
LG8	1092243	1092833	NW_009258127.1	1094499	1095074
LG8	1262902	1264218	NW_009258127.1	1142541	1143899
LG8	1263863	1266329	NW_009258127.1	1131828	1134410
LG8	1266389	1267489	NW_009258127.1	1310213	1311425
LG8	1297433	1300159	NW_009258142.1	53188	55254
LG8	130214	131488	NW_009258127.1	209939	210586
LG8	131649	135584	NW_009258127.1	205861	209892
LG8	1325181	1325528	NW_009258142.1	70388	70795
LG8	1326331	1330431	NW_009258142.1	42756	45083
LG8	1353495	1354715	NW_009258142.1	34134	35700
LG8	1365609	1366640	NW_009258142.1	40955	41989
LG8	1381076	1382243	NW_009258142.1	83166	84622
LG8	1383033	1383845	NW_009258127.1	1319187	1319621
LG8	1385972	1387750	NW_009258127.1	1331169	1332627
LG8	1403689	1406052	NW_009258127.1	1337884	1339968
LG8	1408049	1411552	NW_009258127.1	1332929	1336615
LG8	1437416	1440202	NW_009258127.1	1373141	1376326
LG8	1441462	1443709	NW_009258125.1	2093897	2096165
LG8	1443855	1444844	NW_009258127.1	1405593	1406663
LG8	1444952	1446484	NW_009258127.1	1407641	1409149
LG8	1446843	1448369	NW_009258127.1	1416144	1417880
LG8	1449062	1450564	NW_009258127.1	1411578	1413404
LG8	1503530	1505749	NW_009258127.1	1420386	1422893
LG8	1506830	1507552	NW_009258115.1	323157	323588
LG8	1530042	1531655	NW_009258127.1	1425886	1427541
LG8	1531824	1532237	NW_009258127.1	1425235	1425717
LG8	1560470	1561378	NW_009258127.1	1457200	1458218
LG8	1602818	1610073	NW_009258127.1	1460572	1463595
LG8	1611833	1612813	NW_009258127.1	1470895	1471944
LG8	1612971	1618483	NW_009258127.1	1472024	1477792
LG8	1618525	1620591	NW_009258127.1	1887633	1890400
LG8	1636384	1637055	NW_009258126.1	2077788	2078953
LG8	1637912	1639452	NW_009258126.1	2074895	2076445
LG8	165742	167411	NW_009258118.1	4042607	4043735
LG8	173968	176057	NW_009258118.1	4037313	4039485
LG8	1853821	1856204	NW_009258133.1	162503	163381
LG8	1853991	1855316	NW_009258133.1	161113	162490
LG8	1856289	1857444	NW_009258133.1	163471	164748
LG8	1937863	1939879	NW_009258127.1	1090365	1092209
LG8	1944548	1945852	NW_009258116.1	11007272	11008597
LG8	2039015	2040859	NW_009258116.1	11029657	11031552
LG8	2273388	2276582	NW_009258127.1	1594941	1595703
LG8	2274899	2277176	NW_009258127.1	1590096	1592454
LG8	2277381	2285081	NW_009258127.1	1586612	1588873
LG8	2303695	2304786	NW_009258127.1	1485458	1489452
LG8	2323448	2323759	NW_009258120.1	4776591	4781512
LG8	2360054	2362645	NW_009258127.1	1979338	1982010
LG8	2427625	2430531	NW_009258127.1	1515795	1517724
LG8	2468827	2471565	NW_009258127.1	1976453	1978166
LG8	2468939	2469673	NW_009258127.1	1978386	1979174
LG8	2471774	2476242	NW_009258127.1	1982897	1987575
LG8	2476468	2478403	NW_009258127.1	2006618	2008273
LG8	2479729	2480802	NW_009258124.1	2375980	2377062
LG8	2481427	2487002	NW_009258124.1	2362434	2363256
LG8	2482367	2486968	NW_009258124.1	2357513	2362380
LG8	2518283	2519446	NW_009258124.1	2291645	2294546
LG8	2520288	2524093	NW_009258124.1	2296172	2300086
LG8	2524174	2525278	NW_009258124.1	2294701	2295884
LG8	2603199	2604443	NW_009258124.1	2333501	2334881
LG8	2604818	2605513	NW_009258124.1	2332183	2333132
LG8	2616616	2618850	NW_009258124.1	2266582	2269864
LG8	2620847	2621932	NW_009258124.1	2257376	2262686
LG8	2621946	2623446	NW_009258124.1	2253215	2254182
LG8	2631167	2631871	NW_009258118.1	4432867	4433589
LG8	2647593	2650466	NW_009258124.1	2249999	2252935
LG8	2651692	2653707	NW_009258124.1	2244432	2246663
LG8	2680400	2682517	NW_009258124.1	2226034	2228157
LG8	2696416	2698221	NW_009258124.1	2215922	2217091
LG8	2698340	2703413	NW_009258124.1	2217977	2223229
LG8	2729534	2730124	NW_009258124.1	2121790	2123876
LG8	2730721	2731723	NW_009258124.1	2189266	2190464
LG8	2731959	2737539	NW_009258124.1	2198874	2201399
LG8	2736104	2737450	NW_009258124.1	2197345	2198741
LG8	2737999	2738869	NW_009258124.1	2130305	2131317
LG8	2742000	2744237	NW_009258124.1	2089954	2091705
LG8	2764005	2766759	NW_009258124.1	2023386	2024947
LG8	2765897	2766691	NW_009258124.1	2019408	2020700
LG8	2772677	2776951	NW_009258124.1	2010585	2017665
LG8	2777446	2779577	NW_009258124.1	1968278	1969625
LG8	2777707	2778186	NW_009258124.1	1967606	1968214
LG8	2779657	2782104	NW_009258124.1	2002762	2005197
LG8	281051	283357	NW_009258127.1	383900	386503
LG8	2874827	2878352	NW_009258124.1	1916940	1920372
LG8	2878647	2880074	NW_009258124.1	1898397	1900040
LG8	2880525	2882922	NW_009258124.1	1924947	1926571
LG8	2883027	2885277	NW_009258124.1	1943958	1945355
LG8	2886389	2888680	NW_009258124.1	1936729	1938736
LG8	2892412	2894172	NW_009258124.1	1939611	1943966
LG8	2894478	2897122	NW_009258118.1	5483149	5485403
LG8	2898388	2903346	NW_009258124.1	1947580	1952607
LG8	2901824	2904835	NW_009258124.1	1926781	1928188
LG8	2905294	2905875	NW_009258124.1	1928825	1929361
LG8	2907051	2910179	NW_009258124.1	1930997	1934128
