LG11	1005550	1007376	NW_009258117.1	7037846	7039699
LG11	1026315	1028486	NW_009258117.1	6961988	6963030
LG11	1029246	1031204	NW_009258117.1	7026172	7028265
LG11	1093661	1095275	NW_009258117.1	6956467	6957580
LG11	1109988	1111182	NW_009258117.1	6904749	6905903
LG11	1111438	1112106	NW_009258117.1	6906209	6906880
LG11	1139576	1140800	NW_009258121.1	3866534	3869631
LG11	1176881	1177666	NW_009258117.1	6931428	6932213
LG11	1177930	1182509	NW_009258117.1	6932670	6935541
LG11	1180949	1181737	NW_009258117.1	6935906	6936795
LG11	1195745	1197814	NW_009258117.1	6871623	6873771
LG11	1200077	1202764	NW_009258117.1	6817956	6820191
LG11	1203062	1205368	NW_009258117.1	6815030	6817061
LG11	1231938	1236521	NW_009258117.1	6804084	6809459
LG11	1237311	1238627	NW_009258117.1	6799466	6804023
LG11	1241308	1242820	NW_009258117.1	6798228	6799058
LG11	1244836	1247082	NW_009258117.1	6770656	6773106
LG11	1247064	1247641	NW_009258117.1	6773202	6773663
LG11	1257636	1260017	NW_009258117.1	6952917	6955325
LG11	1262053	1263532	NW_009258117.1	6947943	6952724
LG11	1273459	1274703	NW_009258117.1	6780918	6782200
LG11	1274798	1276060	NW_009258117.1	6779544	6780818
LG11	1326610	1328029	NW_009258117.1	6764376	6765687
LG11	1328201	1329331	NW_009258117.1	6765984	6766937
LG11	1329600	1332530	NW_009258117.1	6767252	6770146
LG11	1406147	1411268	NW_009258117.1	6751028	6751570
LG11	1465371	1467335	NW_009258117.1	6672611	6674641
LG11	1483728	1485134	NW_009258117.1	6784341	6785894
LG11	1545839	1546354	NW_009258117.1	6422901	6423604
LG11	1546643	1547596	NW_009258117.1	6419130	6420236
LG11	1559142	1562127	NW_009258117.1	6518558	6521696
LG11	1562197	1563048	NW_009258117.1	6517547	6518413
LG11	1563255	1566431	NW_009258117.1	6456317	6457921
LG11	1567666	1571316	NW_009258117.1	6545824	6549680
LG11	165016	167431	NW_009258117.1	7534151	7535536
LG11	1670083	1676536	NW_009258117.1	6659412	6665907
LG11	1677583	1678545	NW_009258117.1	6655990	6657021
LG11	1679171	1680191	NW_009258117.1	6657620	6658889
LG11	1681326	1683940	NW_009258117.1	6649591	6651763
LG11	1684132	1686888	NW_009258117.1	6647686	6649261
LG11	1686998	1692578	NW_009258117.1	6637184	6642564
LG11	1692594	1697030	NW_009258117.1	6631867	6634635
LG11	1695830	1707434	NW_009258122.1	1041178	1051359
LG11	1750222	1752207	NW_009258117.1	6541004	6542788
LG11	1752341	1754317	NW_009258117.1	6526916	6527195
LG11	1754344	1757325	NW_009258117.1	6528060	6531052
LG11	1802237	1803233	NW_009258117.1	6437024	6437895
LG11	1806453	1807307	NW_009258117.1	6464681	6465595
LG11	1809905	1811389	NW_009258117.1	6352968	6353603
LG11	1812687	1816038	NW_009258117.1	6370819	6371554
LG11	1859977	1860591	NW_009258117.1	6288699	6289686
LG11	1860589	1862265	NW_009258117.1	6287324	6288662
LG11	1862211	1862954	NW_009258117.1	6286308	6287073
