LG15	1035304	1035924	NW_009258119.1	3267479	3267679
LG15	1037642	1038203	NW_009258119.1	3285262	3285705
LG15	1051124	1053934	NW_009258119.1	2767298	2770207
LG15	1056068	1061108	NW_009258119.1	2737183	2742749
LG15	1204804	1211270	NW_009258120.1	1780685	1783143
LG15	1207025	1213171	NW_009258119.1	2796203	2802376
LG15	1213363	1215054	NW_009258119.1	2781767	2783452
LG15	1332404	1333476	NW_009258119.1	2802539	2803417
LG15	1333601	1337326	NW_009258119.1	2804148	2805939
LG15	1387185	1387574	NW_009258119.1	2824703	2825336
LG15	1388000	1393375	NW_009258119.1	2818558	2823939
LG15	1399196	1400548	NW_009258119.1	2812439	2813938
LG15	1434964	1435866	NW_009258119.1	1970670	1974017
LG15	1443243	1443547	NW_009258120.1	3071857	3072754
LG15	1443629	1453516	NW_009258119.1	1975924	1987878
LG15	1454216	1456521	NW_009258119.1	2875134	2877356
LG15	1480383	1481753	NW_009258119.1	1999298	2000560
LG15	1480504	1483630	NW_009258119.1	2002976	2004499
LG15	1484067	1486619	NW_009258119.1	2010205	2012805
LG15	1486773	1492339	NW_009258119.1	2016360	2020265
LG15	1609538	1611172	NW_009258119.1	2501333	2502601
LG15	1668595	1670735	NW_009258119.1	2446611	2448669
LG15	1696524	1698760	NW_009258119.1	2451453	2458115
LG15	1703919	1706016	NW_009258119.1	1938436	1941451
LG15	1711099	1712022	NW_009258119.1	2367668	2369376
LG15	1712487	1712868	NW_009258119.1	2369766	2370148
LG15	172236	173632	NW_009258119.1	6725412	6726494
LG15	1753693	1754821	NW_009258129.1	151777	152452
LG15	1754888	1755583	NW_009258130.1	46806	47243
LG15	1755970	1758081	NW_009258123.1	51024	54115
LG15	1801619	1802683	NW_009258119.1	1738750	1740040
LG15	1876415	1876924	NW_009258119.1	1709830	1710445
LG15	1877344	1880174	NW_009258119.1	1695225	1698212
LG15	188210	189934	NW_009258119.1	6750594	6752952
LG15	1902870	1904461	NW_009258119.1	1741430	1742918
LG15	1929624	1930802	NW_009258119.1	1700503	1701772
LG15	1949569	1951011	NW_009258119.1	1706753	1708309
LG15	1954268	1954945	NW_009258119.1	1732862	1733580
LG15	1958178	1959724	NW_009258119.1	1671324	1672760
LG15	2047324	2050926	NW_009258119.1	1638502	1642077
LG15	2075343	2078261	NW_009258119.1	1582704	1585718
LG15	2078385	2081532	NW_009258119.1	1585922	1587333
LG15	2081379	2081932	NW_009258119.1	1589512	1590071
LG15	2103541	2104581	NW_009258119.1	1466607	1467662
LG15	2105377	2106751	NW_009258119.1	1509334	1510951
LG15	2106954	2108060	NW_009258119.1	1459023	1462121
LG15	2110349	2111312	NW_009258119.1	1672874	1673707
LG15	2132354	2135716	NW_009258119.1	1388466	1392674
LG15	2210869	2211201	NW_009258119.1	1499257	1500942
LG15	2240174	2241946	NW_009258119.1	1354133	1355606
LG15	2242190	2244804	NW_009258119.1	1357184	1357699
LG15	2243380	2245948	NW_009258119.1	1358685	1361557
LG15	2279022	2280442	NW_009258119.1	1318848	1321814
LG15	2325112	2326847	NW_009258115.1	1344919	1346546
LG15	2341466	2342468	NW_009258119.1	883224	884600
LG15	259135	260634	NW_009258119.1	6771091	6772551
LG15	260855	261302	NW_009258119.1	6772688	6773104
LG15	262007	264454	NW_009258119.1	6774119	6776707
LG15	265341	267023	NW_009258119.1	6777875	6779578
LG15	2891137	2892357	NW_009258119.1	806484	807719
LG15	2944506	2946083	NW_009258119.1	149503	151138
LG15	2946439	2947221	NW_009258119.1	136932	137744
LG15	2947388	2949610	NW_009258119.1	131979	134225
LG15	3013220	3014721	NW_009258119.1	81904	83469
LG15	3151638	3153854	NW_009258119.1	29238	31440
LG15	3153922	3155466	NW_009258119.1	31573	33009
LG15	33564	35120	NW_009258119.1	6714725	6716338
LG15	351372	352019	NW_009258119.1	6711651	6712602
LG15	383527	386055	NW_009258119.1	6623958	6626335
LG15	386084	387598	NW_009258119.1	6622245	6623771
LG15	388177	389912	NW_009258119.1	6618984	6620822
LG15	390086	390823	NW_009258119.1	6617347	6618737
LG15	423816	424094	NW_009258119.1	6562930	6563273
LG15	424187	425556	NW_009258119.1	6563262	6564705
LG15	425850	427669	NW_009258119.1	6565246	6566928
LG15	457084	459958	NW_009258119.1	6576665	6579408
LG15	733410	734699	NW_009258119.1	6413143	6414504
LG15	760944	765918	NW_009258119.1	3311783	3316468
LG15	766523	767255	NW_009258119.1	3327588	3328612
LG15	986430	988811	NW_009258119.1	3212801	3215236
LG15	990065	991004	NW_009258119.1	6501789	6502755
LG15	991214	991692	NW_009258119.1	3025230	3027610
LG15	992116	993672	NW_009258119.1	3023839	3024313
LG15	995537	996214	NW_009258119.1	2921145	2921942
LG15	996795	997601	NW_009258119.1	2922057	2922809
LG15	997778	998301	NW_009258119.1	2922883	2923796
